GeogLevel,Code,Areaname,LAcode,LAname,obese4_5,obese10_11,weight4_5,weight10_11,TWI,NWI,NIBHC,NIAHC
MSOA,E02000464,Havering 001,E09000016,Havering,0.117 ,0.246 ,0.265 ,0.403 ,640,500,500,430
MSOA,E02000465,Havering 002,E09000016,Havering,0.123 ,0.232 ,0.242 ,0.386 ,630,500,510,420
MSOA,E02000466,Havering 003,E09000016,Havering,0.103 ,0.191 ,0.230 ,0.324 ,740,560,540,480
MSOA,E02000467,Havering 004,E09000016,Havering,0.147 ,0.272 ,0.296 ,0.432 ,570,460,480,390
MSOA,E02000468,Havering 005,E09000016,Havering,0.112 ,0.200 ,0.239 ,0.370 ,730,560,550,490
MSOA,E02000469,Havering 006,E09000016,Havering,0.117 ,0.236 ,0.312 ,0.364 ,650,510,510,440
MSOA,E02000470,Havering 007,E09000016,Havering,0.081 ,0.148 ,0.218 ,0.350 ,810,600,610,570
MSOA,E02000471,Havering 008,E09000016,Havering,0.078 ,0.112 ,0.198 ,0.272 ,870,640,590,580
MSOA,E02000472,Havering 009,E09000016,Havering,0.104 ,0.170 ,0.239 ,0.332 ,800,600,580,530
MSOA,E02000473,Havering 010,E09000016,Havering,0.100 ,0.203 ,0.187 ,0.369 ,880,650,620,570
MSOA,E02000474,Havering 011,E09000016,Havering,0.077 ,0.239 ,0.207 ,0.361 ,740,560,570,500
MSOA,E02000475,Havering 012,E09000016,Havering,0.080 ,0.190 ,0.223 ,0.335 ,920,670,680,630
MSOA,E02000476,Havering 013,E09000016,Havering,0.073 ,0.221 ,0.193 ,0.395 ,720,550,610,480
MSOA,E02000477,Havering 014,E09000016,Havering,0.091 ,0.145 ,0.216 ,0.298 ,910,670,660,600
MSOA,E02000478,Havering 015,E09000016,Havering,0.070 ,0.167 ,0.209 ,0.262 ,1020,730,670,650
MSOA,E02000479,Havering 016,E09000016,Havering,0.120 ,0.210 ,0.230 ,0.329 ,790,590,610,530
MSOA,E02000480,Havering 017,E09000016,Havering,0.099 ,0.212 ,0.238 ,0.338 ,800,600,590,510
MSOA,E02000481,Havering 018,E09000016,Havering,0.085 ,0.179 ,0.197 ,0.327 ,790,590,600,570
MSOA,E02000482,Havering 019,E09000016,Havering,0.076 ,0.143 ,0.180 ,0.314 ,1000,720,690,690
MSOA,E02000483,Havering 020,E09000016,Havering,0.078 ,0.150 ,0.214 ,0.283 ,730,550,600,530
MSOA,E02000484,Havering 021,E09000016,Havering,0.049 ,0.179 ,0.184 ,0.339 ,850,630,610,570
MSOA,E02000485,Havering 022,E09000016,Havering,0.072 ,0.180 ,0.158 ,0.312 ,860,630,640,590
MSOA,E02000486,Havering 023,E09000016,Havering,0.162 ,0.178 ,0.267 ,0.319 ,810,600,610,560
MSOA,E02000487,Havering 024,E09000016,Havering,0.081 ,0.123 ,0.180 ,0.258 ,1030,740,700,690
MSOA,E02000488,Havering 025,E09000016,Havering,0.112 ,0.175 ,0.213 ,0.381 ,840,620,590,570
MSOA,E02000489,Havering 026,E09000016,Havering,0.084 ,0.207 ,0.237 ,0.356 ,740,560,580,510
MSOA,E02000490,Havering 027,E09000016,Havering,0.075 ,0.227 ,0.204 ,0.405 ,700,540,530,480
MSOA,E02000491,Havering 028,E09000016,Havering,0.128 ,0.232 ,0.293 ,0.370 ,690,530,520,450
MSOA,E02000492,Havering 029,E09000016,Havering,0.155 ,0.242 ,0.287 ,0.409 ,780,580,570,520
MSOA,E02000493,Havering 030,E09000016,Havering,0.124 ,0.243 ,0.225 ,0.401 ,740,560,540,470
MSOA,E02000494,Hillingdon 001,E09000017,Hillingdon,0.061 ,0.123 ,0.202 ,0.260 ,1120,790,780,710
MSOA,E02000495,Hillingdon 002,E09000017,Hillingdon,0.076 ,0.178 ,0.183 ,0.313 ,920,680,690,610
MSOA,E02000496,Hillingdon 003,E09000017,Hillingdon,0.090 ,0.209 ,0.257 ,0.337 ,820,610,620,550
MSOA,E02000497,Hillingdon 004,E09000017,Hillingdon,0.099 ,0.157 ,0.240 ,0.314 ,960,700,670,610
MSOA,E02000498,Hillingdon 005,E09000017,Hillingdon,0.041 ,0.114 ,0.180 ,0.228 ,940,680,680,600
MSOA,E02000499,Hillingdon 006,E09000017,Hillingdon,0.077 ,0.139 ,0.211 ,0.273 ,1060,760,710,680
MSOA,E02000500,Hillingdon 007,E09000017,Hillingdon,0.088 ,0.108 ,0.207 ,0.221 ,1050,750,730,680
MSOA,E02000501,Hillingdon 008,E09000017,Hillingdon,0.064 ,0.153 ,0.211 ,0.322 ,990,720,670,630
MSOA,E02000502,Hillingdon 009,E09000017,Hillingdon,0.061 ,0.165 ,0.176 ,0.330 ,930,680,690,620
MSOA,E02000503,Hillingdon 010,E09000017,Hillingdon,0.100 ,0.173 ,0.237 ,0.319 ,1030,740,690,650
MSOA,E02000504,Hillingdon 011,E09000017,Hillingdon,0.064 ,0.136 ,0.159 ,0.245 ,1060,760,740,700
MSOA,E02000505,Hillingdon 012,E09000017,Hillingdon,0.116 ,0.164 ,0.242 ,0.299 , , , , 
MSOA,E02000506,Hillingdon 013,E09000017,Hillingdon,0.060 ,0.184 ,0.185 ,0.341 ,1070,770,710,680
MSOA,E02000507,Hillingdon 014,E09000017,Hillingdon,0.081 ,0.192 ,0.195 ,0.347 ,940,690,620,540
MSOA,E02000508,Hillingdon 015,E09000017,Hillingdon,0.079 ,0.198 ,0.197 ,0.321 ,760,570,600,500
MSOA,E02000509,Hillingdon 016,E09000017,Hillingdon,0.130 ,0.174 ,0.276 ,0.344 ,740,560,550,450
MSOA,E02000510,Hillingdon 017,E09000017,Hillingdon,0.095 ,0.173 ,0.170 ,0.302 ,900,670,630,550
MSOA,E02000511,Hillingdon 018,E09000017,Hillingdon,0.086 ,0.221 ,0.174 ,0.415 ,840,630,570,490
MSOA,E02000512,Hillingdon 019,E09000017,Hillingdon,0.113 ,0.211 ,0.187 ,0.351 ,740,570,540,440
MSOA,E02000513,Hillingdon 020,E09000017,Hillingdon,0.106 ,0.251 ,0.257 ,0.417 ,760,580,520,400
MSOA,E02000514,Hillingdon 021,E09000017,Hillingdon,0.110 ,0.280 ,0.185 ,0.422 ,830,630,540,440
MSOA,E02000515,Hillingdon 022,E09000017,Hillingdon,0.095 ,0.203 ,0.218 ,0.319 ,750,570,570,450
MSOA,E02000516,Hillingdon 023,E09000017,Hillingdon,0.106 ,0.245 ,0.224 ,0.388 ,880,660,560,460
MSOA,E02000517,Hillingdon 024,E09000017,Hillingdon,0.104 ,0.234 ,0.205 ,0.370 ,720,560,500,400
MSOA,E02000518,Hillingdon 025,E09000017,Hillingdon,0.120 ,0.249 ,0.256 ,0.377 ,740,570,530,440
MSOA,E02000519,Hillingdon 026,E09000017,Hillingdon,0.114 ,0.226 ,0.235 ,0.368 ,710,560,500,400
MSOA,E02000520,Hillingdon 027,E09000017,Hillingdon,0.108 ,0.250 ,0.206 ,0.406 ,750,580,520,400
MSOA,E02000521,Hillingdon 028,E09000017,Hillingdon,0.115 ,0.216 ,0.238 ,0.356 ,770,590,530,410
MSOA,E02000522,Hillingdon 029,E09000017,Hillingdon,0.078 ,0.236 ,0.221 ,0.415 ,780,590,560,460
MSOA,E02000523,Hillingdon 030,E09000017,Hillingdon,0.108 ,0.221 ,0.238 ,0.375 ,840,630,550,420
MSOA,E02000524,Hillingdon 031,E09000017,Hillingdon,0.124 ,0.270 ,0.218 ,0.396 ,790,590,580,480
MSOA,E02000525,Hillingdon 032,E09000017,Hillingdon,0.120 ,0.259 ,0.219 ,0.402 ,800,600,540,420
MSOA,E02000526,Hounslow 001,E09000018,Hounslow,0.074 ,0.150 ,0.169 ,0.270 ,1360,930,920,800
MSOA,E02000527,Hounslow 002,E09000018,Hounslow,0.060 ,0.176 ,0.156 ,0.296 , , , , 
MSOA,E02000528,Hounslow 003,E09000018,Hounslow,0.127 ,0.252 ,0.240 ,0.382 ,760,580,600,480
MSOA,E02000529,Hounslow 004,E09000018,Hounslow,0.140 ,0.261 ,0.232 ,0.430 ,820,620,540,440
MSOA,E02000530,Hounslow 005,E09000018,Hounslow,0.103 ,0.257 ,0.215 ,0.400 ,690,540,470,360
MSOA,E02000531,Hounslow 006,E09000018,Hounslow,0.095 ,0.204 ,0.208 ,0.383 ,840,620,650,530
MSOA,E02000532,Hounslow 007,E09000018,Hounslow,0.097 ,0.161 ,0.189 ,0.276 ,1160,820,810,710
MSOA,E02000533,Hounslow 008,E09000018,Hounslow,0.069 ,0.191 ,0.185 ,0.362 ,1180,830,850,730
MSOA,E02000534,Hounslow 009,E09000018,Hounslow,0.101 ,0.143 ,0.194 ,0.286 ,1120,800,730,630
MSOA,E02000535,Hounslow 010,E09000018,Hounslow,0.114 ,0.266 ,0.205 ,0.414 ,900,680,580,470
MSOA,E02000536,Hounslow 011,E09000018,Hounslow,0.133 ,0.251 ,0.221 ,0.369 ,880,660,580,480
MSOA,E02000537,Hounslow 012,E09000018,Hounslow,0.080 ,0.163 ,0.200 ,0.337 ,1060,760,680,580
MSOA,E02000538,Hounslow 013,E09000018,Hounslow,0.135 ,0.260 ,0.262 ,0.415 ,840,640,540,430
MSOA,E02000539,Hounslow 014,E09000018,Hounslow,0.113 ,0.213 ,0.240 ,0.369 ,950,700,670,560
MSOA,E02000540,Hounslow 015,E09000018,Hounslow,0.113 ,0.193 ,0.249 ,0.378 ,840,630,610,490
MSOA,E02000541,Hounslow 016,E09000018,Hounslow,0.121 ,0.243 ,0.233 ,0.398 ,770,590,520,420
MSOA,E02000542,Hounslow 017,E09000018,Hounslow,0.098 ,0.257 ,0.183 ,0.423 ,780,600,550,420
MSOA,E02000543,Hounslow 018,E09000018,Hounslow,0.113 ,0.241 ,0.239 ,0.398 ,960,710,630,480
MSOA,E02000544,Hounslow 019,E09000018,Hounslow,0.118 ,0.191 ,0.221 ,0.349 ,930,690,630,550
MSOA,E02000545,Hounslow 020,E09000018,Hounslow,0.142 ,0.215 ,0.297 ,0.372 ,840,630,600,500
MSOA,E02000546,Hounslow 021,E09000018,Hounslow,0.137 ,0.260 ,0.230 ,0.421 ,900,670,560,450
MSOA,E02000547,Hounslow 022,E09000018,Hounslow,0.101 ,0.241 ,0.222 ,0.407 ,750,570,540,460
MSOA,E02000548,Hounslow 023,E09000018,Hounslow,0.137 ,0.253 ,0.235 ,0.378 ,720,550,530,430
MSOA,E02000549,Hounslow 024,E09000018,Hounslow,0.148 ,0.275 ,0.269 ,0.406 ,770,590,540,470
MSOA,E02000550,Hounslow 025,E09000018,Hounslow,0.163 ,0.253 ,0.267 ,0.403 ,850,630,550,450
MSOA,E02000551,Hounslow 026,E09000018,Hounslow,0.108 ,0.275 ,0.246 ,0.472 ,670,520,490,390
MSOA,E02000552,Hounslow 027,E09000018,Hounslow,0.119 ,0.285 ,0.257 ,0.410 ,870,640,600,510
MSOA,E02000553,Hounslow 028,E09000018,Hounslow,0.168 ,0.221 ,0.302 ,0.344 ,830,610,560,500
MSOA,E02000554,Islington 001,E09000019,Islington,0.101 ,0.216 ,0.275 ,0.343 ,700,550,570,450
MSOA,E02000555,Islington 002,E09000019,Islington,0.068 ,0.171 ,0.188 ,0.397 ,850,640,660,540
MSOA,E02000556,Islington 003,E09000019,Islington,0.089 ,0.244 ,0.183 ,0.371 ,810,620,650,520
MSOA,E02000557,Islington 004,E09000019,Islington,0.131 ,0.161 ,0.257 ,0.286 ,760,580,640,510
MSOA,E02000558,Islington 005,E09000019,Islington,0.135 ,0.263 ,0.267 ,0.435 ,600,490,500,380
MSOA,E02000559,Islington 006,E09000019,Islington,0.111 ,0.139 ,0.222 ,0.273 ,1030,760,780,620
MSOA,E02000560,Islington 007,E09000019,Islington,0.118 ,0.216 ,0.250 ,0.361 ,820,620,660,520
MSOA,E02000561,Islington 008,E09000019,Islington,0.057 ,0.127 ,0.188 ,0.222 ,1070,770,800,650
MSOA,E02000562,Islington 009,E09000019,Islington,0.062 ,0.199 ,0.243 ,0.355 ,890,670,720,580
MSOA,E02000563,Islington 010,E09000019,Islington,0.126 ,0.312 ,0.256 ,0.463 ,660,520,570,440
MSOA,E02000564,Islington 011,E09000019,Islington,0.112 ,0.215 ,0.243 ,0.340 ,880,660,700,540
MSOA,E02000565,Islington 012,E09000019,Islington,0.100 ,0.227 ,0.250 ,0.429 ,790,600,640,500
MSOA,E02000566,Islington 013,E09000019,Islington,0.107 ,0.159 ,0.254 ,0.283 ,1120,800,840,690
MSOA,E02000567,Islington 014,E09000019,Islington,0.104 ,0.215 ,0.254 ,0.383 ,870,660,700,570
MSOA,E02000568,Islington 015,E09000019,Islington,0.122 ,0.299 ,0.302 ,0.481 ,620,490,550,420
MSOA,E02000569,Islington 016,E09000019,Islington,0.108 ,0.271 ,0.208 ,0.408 ,880,660,720,590
MSOA,E02000570,Islington 017,E09000019,Islington,0.085 ,0.223 ,0.223 ,0.350 ,1210,850,900,730
MSOA,E02000571,Islington 018,E09000019,Islington,0.111 ,0.181 ,0.259 ,0.342 ,790,610,670,540
MSOA,E02000572,Islington 019,E09000019,Islington,0.135 ,0.219 ,0.266 ,0.422 ,620,500,520,400
MSOA,E02000573,Islington 020,E09000019,Islington,0.048 ,0.230 ,0.179 ,0.370 ,1080,780,880,710
MSOA,E02000574,Islington 021,E09000019,Islington,0.148 ,0.235 ,0.324 ,0.348 ,840,630,710,550
MSOA,E02000575,Islington 022,E09000019,Islington,0.124 ,0.210 ,0.249 ,0.343 ,810,610,700,530
MSOA,E02000576,Islington 023,E09000019,Islington,0.120 ,0.230 ,0.237 ,0.423 ,700,540,620,460
MSOA,E02000577,Kensington and Chelsea 001,E09000020,Kensington and Chelsea,0.127 ,0.241 ,0.291 ,0.372 ,600,480,500,360
MSOA,E02000578,Kensington and Chelsea 002,E09000020,Kensington and Chelsea,0.102 ,0.250 ,0.262 ,0.405 ,620,500,520,400
MSOA,E02000579,Kensington and Chelsea 003,E09000020,Kensington and Chelsea,0.114 ,0.133 ,0.251 ,0.307 ,820,620,660,520
MSOA,E02000580,Kensington and Chelsea 004,E09000020,Kensington and Chelsea,0.145 ,0.248 ,0.237 ,0.386 ,750,570,650,500
MSOA,E02000581,Kensington and Chelsea 005,E09000020,Kensington and Chelsea,0.097 ,0.267 ,0.244 ,0.420 ,620,490,540,390
MSOA,E02000582,Kensington and Chelsea 006,E09000020,Kensington and Chelsea, , ,0.141 , ,1210,840,930,720
MSOA,E02000583,Kensington and Chelsea 007,E09000020,Kensington and Chelsea, ,0.242 ,0.189 ,0.403 ,1290,890,910,740
MSOA,E02000584,Kensington and Chelsea 008,E09000020,Kensington and Chelsea, , ,0.144 , ,1390,940,980,820
MSOA,E02000585,Kensington and Chelsea 009,E09000020,Kensington and Chelsea,0.119 ,0.157 ,0.238 ,0.314 ,1190,830,840,680
MSOA,E02000586,Kensington and Chelsea 010,E09000020,Kensington and Chelsea, , , , ,1410,950,970,830
MSOA,E02000587,Kensington and Chelsea 011,E09000020,Kensington and Chelsea, , ,0.220 , ,1340,910,900,760
MSOA,E02000588,Kensington and Chelsea 012,E09000020,Kensington and Chelsea, , , , ,1370,920,1050,870
MSOA,E02000589,Kensington and Chelsea 013,E09000020,Kensington and Chelsea, ,0.158 ,0.172 ,0.316 ,1080,760,830,640
MSOA,E02000590,Kensington and Chelsea 014,E09000020,Kensington and Chelsea,0.111 ,0.155 ,0.222 ,0.345 ,920,670,730,580
MSOA,E02000591,Kensington and Chelsea 015,E09000020,Kensington and Chelsea,0.079 ,0.187 ,0.232 ,0.330 ,860,640,690,530
MSOA,E02000592,Kensington and Chelsea 016,E09000020,Kensington and Chelsea, , ,0.180 , ,1500,1000,1000,830
MSOA,E02000593,Kensington and Chelsea 017,E09000020,Kensington and Chelsea, ,0.295 ,0.126 ,0.475 ,1080,770,820,650
MSOA,E02000594,Kensington and Chelsea 018,E09000020,Kensington and Chelsea, , ,0.175 , ,1130,800,880,740
MSOA,E02000595,Kensington and Chelsea 019,E09000020,Kensington and Chelsea, , , , ,1160,810,860,720
MSOA,E02000596,Kensington and Chelsea 020,E09000020,Kensington and Chelsea, , ,0.147 , ,1250,860,930,760
MSOA,E02000597,Kensington and Chelsea 021,E09000020,Kensington and Chelsea,0.096 ,0.230 ,0.243 ,0.403 ,770,590,620,500
MSOA,E02000598,Kingston upon Thames 001,E09000021,Kingston upon Thames,0.041 ,0.127 ,0.142 ,0.251 ,1280,890,800,750
MSOA,E02000599,Kingston upon Thames 002,E09000021,Kingston upon Thames, ,0.118 ,0.117 ,0.282 ,1150,820,730,680
MSOA,E02000600,Kingston upon Thames 003,E09000021,Kingston upon Thames,0.037 ,0.154 ,0.128 ,0.356 ,1090,780,770,660
MSOA,E02000601,Kingston upon Thames 004,E09000021,Kingston upon Thames,0.049 ,0.113 ,0.143 ,0.223 ,1190,840,810,690
MSOA,E02000602,Kingston upon Thames 005,E09000021,Kingston upon Thames,0.094 ,0.209 ,0.203 ,0.289 ,770,580,620,500
MSOA,E02000603,Kingston upon Thames 006,E09000021,Kingston upon Thames,0.101 ,0.188 ,0.217 ,0.308 ,870,650,590,490
MSOA,E02000604,Kingston upon Thames 007,E09000021,Kingston upon Thames,0.077 ,0.160 ,0.192 ,0.299 ,1070,770,730,640
MSOA,E02000605,Kingston upon Thames 008,E09000021,Kingston upon Thames,0.071 ,0.123 ,0.175 ,0.282 ,1030,740,700,640
MSOA,E02000606,Kingston upon Thames 009,E09000021,Kingston upon Thames,0.034 ,0.135 ,0.175 ,0.231 ,1070,750,830,690
MSOA,E02000607,Kingston upon Thames 010,E09000021,Kingston upon Thames, , ,0.121 ,0.188 ,1070,760,750,670
MSOA,E02000608,Kingston upon Thames 011,E09000021,Kingston upon Thames,0.050 , ,0.173 ,0.216 ,980,700,810,670
MSOA,E02000609,Kingston upon Thames 012,E09000021,Kingston upon Thames,0.088 ,0.164 ,0.194 ,0.310 ,940,690,620,580
MSOA,E02000610,Kingston upon Thames 013,E09000021,Kingston upon Thames,0.052 ,0.125 ,0.172 ,0.250 ,930,680,790,640
MSOA,E02000611,Kingston upon Thames 014,E09000021,Kingston upon Thames,0.083 ,0.109 ,0.169 ,0.258 ,1110,790,680,690
MSOA,E02000612,Kingston upon Thames 015,E09000021,Kingston upon Thames,0.047 ,0.190 ,0.107 ,0.323 ,1050,750,710,670
MSOA,E02000613,Kingston upon Thames 016,E09000021,Kingston upon Thames,0.035 ,0.101 ,0.156 ,0.265 ,1030,740,720,650
MSOA,E02000614,Kingston upon Thames 017,E09000021,Kingston upon Thames,0.053 ,0.201 ,0.152 ,0.348 ,890,650,590,530
MSOA,E02000615,Kingston upon Thames 018,E09000021,Kingston upon Thames,0.067 ,0.211 ,0.146 ,0.346 ,900,660,630,580
MSOA,E02000616,Kingston upon Thames 019,E09000021,Kingston upon Thames,0.083 ,0.220 ,0.198 ,0.317 ,960,690,650,600
MSOA,E02000617,Kingston upon Thames 020,E09000021,Kingston upon Thames,0.084 ,0.244 ,0.183 ,0.385 ,870,640,610,550
MSOA,E02000618,Lambeth 001,E09000022,Lambeth,0.139 ,0.216 ,0.272 ,0.378 , , , , 
MSOA,E02000619,Lambeth 002,E09000022,Lambeth,0.116 ,0.250 ,0.224 ,0.440 ,740,570,620,480
MSOA,E02000620,Lambeth 003,E09000022,Lambeth,0.112 ,0.257 ,0.279 ,0.431 ,930,690,730,570
MSOA,E02000621,Lambeth 004,E09000022,Lambeth,0.118 ,0.238 ,0.250 ,0.370 ,890,660,740,580
MSOA,E02000622,Lambeth 005,E09000022,Lambeth,0.133 ,0.322 ,0.250 ,0.462 ,910,680,690,570
MSOA,E02000623,Lambeth 006,E09000022,Lambeth,0.126 ,0.243 ,0.305 ,0.418 ,730,560,580,440
MSOA,E02000624,Lambeth 007,E09000022,Lambeth,0.193 ,0.284 ,0.336 ,0.440 ,760,590,600,470
MSOA,E02000625,Lambeth 008,E09000022,Lambeth,0.135 ,0.282 ,0.297 ,0.452 ,710,550,540,410
MSOA,E02000626,Lambeth 009,E09000022,Lambeth,0.121 ,0.215 ,0.227 ,0.380 ,610,490,490,350
MSOA,E02000627,Lambeth 010,E09000022,Lambeth,0.125 ,0.294 ,0.283 ,0.433 ,880,670,680,530
MSOA,E02000628,Lambeth 011,E09000022,Lambeth,0.160 ,0.277 ,0.312 ,0.435 ,640,510,510,380
MSOA,E02000629,Lambeth 012,E09000022,Lambeth,0.097 ,0.241 ,0.217 ,0.372 ,1110,810,810,670
MSOA,E02000630,Lambeth 013,E09000022,Lambeth,0.157 ,0.215 ,0.286 ,0.355 ,1110,810,860,690
MSOA,E02000631,Lambeth 014,E09000022,Lambeth,0.090 ,0.162 ,0.253 ,0.319 ,1010,740,740,610
MSOA,E02000632,Lambeth 015,E09000022,Lambeth,0.234 ,0.252 ,0.369 ,0.374 ,1190,850,890,740
MSOA,E02000633,Lambeth 016,E09000022,Lambeth,0.107 ,0.260 ,0.229 ,0.404 ,760,590,630,490
MSOA,E02000634,Lambeth 017,E09000022,Lambeth,0.102 ,0.281 ,0.242 ,0.452 ,880,670,720,560
MSOA,E02000635,Lambeth 018,E09000022,Lambeth,0.114 ,0.219 ,0.237 ,0.413 ,920,690,710,580
MSOA,E02000636,Lambeth 019,E09000022,Lambeth,0.090 ,0.220 ,0.180 ,0.317 ,1520,1040,1030,860
MSOA,E02000637,Lambeth 020,E09000022,Lambeth,0.116 ,0.182 ,0.228 ,0.304 ,1020,750,780,630
MSOA,E02000638,Lambeth 021,E09000022,Lambeth,0.092 ,0.227 ,0.200 ,0.375 ,780,600,620,490
MSOA,E02000639,Lambeth 022,E09000022,Lambeth,0.162 ,0.270 ,0.270 ,0.418 ,710,550,540,420
MSOA,E02000640,Lambeth 023,E09000022,Lambeth,0.056 ,0.216 ,0.136 ,0.351 ,1180,840,890,740
MSOA,E02000641,Lambeth 024,E09000022,Lambeth,0.118 ,0.285 ,0.284 ,0.410 ,680,540,520,390
MSOA,E02000642,Lambeth 025,E09000022,Lambeth,0.106 ,0.187 ,0.224 ,0.379 ,970,710,700,590
MSOA,E02000643,Lambeth 026,E09000022,Lambeth,0.141 ,0.200 ,0.241 ,0.362 ,930,690,710,560
MSOA,E02000644,Lambeth 027,E09000022,Lambeth,0.077 ,0.217 ,0.162 ,0.321 ,960,700,690,560
MSOA,E02000645,Lambeth 028,E09000022,Lambeth,0.108 ,0.249 ,0.197 ,0.385 ,980,710,700,570
MSOA,E02000646,Lambeth 029,E09000022,Lambeth,0.064 ,0.214 ,0.142 ,0.373 ,940,690,710,590
MSOA,E02000647,Lambeth 030,E09000022,Lambeth,0.078 ,0.191 ,0.189 ,0.309 ,940,690,690,580
MSOA,E02000648,Lambeth 031,E09000022,Lambeth,0.096 ,0.247 ,0.223 ,0.390 ,710,560,550,420
MSOA,E02000649,Lambeth 032,E09000022,Lambeth,0.097 ,0.187 ,0.261 ,0.387 ,880,650,660,520
MSOA,E02000650,Lambeth 033,E09000022,Lambeth,0.126 ,0.282 ,0.238 ,0.463 ,840,630,630,520
MSOA,E02000651,Lambeth 034,E09000022,Lambeth,0.112 ,0.239 ,0.191 ,0.375 ,890,660,640,530
MSOA,E02000652,Lambeth 035,E09000022,Lambeth,0.093 ,0.235 ,0.178 ,0.404 ,830,630,560,480
MSOA,E02000653,Lewisham 001,E09000023,Lewisham,0.124 ,0.271 ,0.300 ,0.431 ,790,600,580,450
MSOA,E02000654,Lewisham 002,E09000023,Lewisham,0.132 ,0.270 ,0.293 ,0.415 ,620,490,480,350
MSOA,E02000655,Lewisham 003,E09000023,Lewisham,0.156 ,0.272 ,0.332 ,0.430 ,710,550,550,410
MSOA,E02000656,Lewisham 004,E09000023,Lewisham,0.171 ,0.290 ,0.288 ,0.461 , , , , 
MSOA,E02000657,Lewisham 005,E09000023,Lewisham,0.068 ,0.272 ,0.231 ,0.466 ,800,600,600,470
MSOA,E02000658,Lewisham 006,E09000023,Lewisham,0.120 ,0.210 ,0.251 ,0.355 ,830,620,620,500
MSOA,E02000659,Lewisham 007,E09000023,Lewisham,0.110 ,0.202 ,0.224 ,0.339 ,1000,730,730,610
MSOA,E02000660,Lewisham 008,E09000023,Lewisham,0.092 ,0.232 ,0.209 ,0.370 ,960,710,730,580
MSOA,E02000661,Lewisham 009,E09000023,Lewisham,0.112 ,0.221 ,0.224 ,0.337 ,1090,780,850,730
MSOA,E02000662,Lewisham 010,E09000023,Lewisham,0.117 ,0.249 ,0.231 ,0.421 ,800,610,590,480
MSOA,E02000663,Lewisham 011,E09000023,Lewisham,0.054 ,0.280 ,0.176 ,0.399 ,980,720,700,590
MSOA,E02000664,Lewisham 012,E09000023,Lewisham,0.117 ,0.262 ,0.262 ,0.435 ,750,570,610,470
MSOA,E02000665,Lewisham 013,E09000023,Lewisham,0.083 ,0.209 ,0.183 ,0.387 ,990,730,740,620
MSOA,E02000666,Lewisham 014,E09000023,Lewisham,0.079 ,0.237 ,0.199 ,0.411 ,960,700,690,570
MSOA,E02000667,Lewisham 015,E09000023,Lewisham,0.072 ,0.209 ,0.203 ,0.324 ,1040,750,710,630
MSOA,E02000668,Lewisham 016,E09000023,Lewisham,0.090 ,0.128 ,0.217 ,0.293 ,1080,770,750,670
MSOA,E02000669,Lewisham 017,E09000023,Lewisham,0.110 ,0.257 ,0.229 ,0.410 ,930,680,690,560
MSOA,E02000670,Lewisham 018,E09000023,Lewisham,0.144 ,0.215 ,0.295 ,0.320 ,770,580,590,470
MSOA,E02000671,Lewisham 019,E09000023,Lewisham,0.070 ,0.207 ,0.201 ,0.399 ,950,700,710,600
MSOA,E02000672,Lewisham 020,E09000023,Lewisham,0.132 ,0.200 ,0.243 ,0.350 ,740,560,560,450
MSOA,E02000673,Lewisham 021,E09000023,Lewisham,0.097 ,0.172 ,0.227 ,0.373 ,1130,800,810,670
MSOA,E02000674,Lewisham 022,E09000023,Lewisham,0.089 ,0.207 ,0.226 ,0.345 ,890,660,630,550
MSOA,E02000675,Lewisham 023,E09000023,Lewisham,0.097 ,0.234 ,0.239 ,0.344 ,930,680,660,580
MSOA,E02000676,Lewisham 024,E09000023,Lewisham,0.083 ,0.215 ,0.214 ,0.355 ,940,700,690,590
MSOA,E02000677,Lewisham 025,E09000023,Lewisham,0.117 ,0.261 ,0.222 ,0.376 ,900,660,620,530
MSOA,E02000678,Lewisham 026,E09000023,Lewisham,0.144 ,0.236 ,0.278 ,0.373 ,750,570,550,460
MSOA,E02000679,Lewisham 027,E09000023,Lewisham,0.111 ,0.252 ,0.252 ,0.389 ,860,640,650,530
MSOA,E02000680,Lewisham 028,E09000023,Lewisham,0.106 ,0.244 ,0.248 ,0.381 ,830,620,650,510
MSOA,E02000681,Lewisham 029,E09000023,Lewisham,0.095 ,0.258 ,0.211 ,0.436 ,730,560,550,460
MSOA,E02000682,Lewisham 030,E09000023,Lewisham,0.142 ,0.264 ,0.262 ,0.417 ,740,570,530,440
MSOA,E02000683,Lewisham 031,E09000023,Lewisham,0.151 ,0.250 ,0.322 ,0.368 ,700,540,540,460
MSOA,E02000684,Lewisham 032,E09000023,Lewisham,0.134 ,0.309 ,0.289 ,0.462 , , , , 
MSOA,E02000685,Lewisham 033,E09000023,Lewisham,0.113 ,0.274 ,0.263 ,0.409 ,800,600,620,510
MSOA,E02000686,Lewisham 034,E09000023,Lewisham,0.144 ,0.321 ,0.291 ,0.467 ,660,520,510,410
MSOA,E02000687,Lewisham 035,E09000023,Lewisham,0.091 ,0.247 ,0.280 ,0.429 ,850,630,640,550
MSOA,E02000688,Lewisham 036,E09000023,Lewisham,0.077 ,0.212 ,0.256 ,0.371 , , , , 
MSOA,E02000689,Merton 001,E09000024,Merton,0.038 ,0.102 ,0.191 ,0.229 ,1390,960,900,770
MSOA,E02000690,Merton 002,E09000024,Merton, , , , ,1380,950,950,880
