GeogLevel,Code,Areaname,LAcode,LAname,obese4_5,obese10_11,weight4_5,weight10_11,TWI,NWI,NIBHC,NIAHC
MSOA,E02000691,Merton 003,E09000024,Merton,0.064 ,0.143 ,0.173 ,0.252 ,1420,940,840,730
MSOA,E02000692,Merton 004,E09000024,Merton, , , , ,1370,1010,830,780
MSOA,E02000693,Merton 005,E09000024,Merton,0.078 ,0.132 ,0.180 ,0.339 ,1140,850,760,670
MSOA,E02000694,Merton 006,E09000024,Merton,0.064 ,0.190 ,0.162 ,0.367 ,1240,820,720,660
MSOA,E02000695,Merton 007,E09000024,Merton,0.111 ,0.262 ,0.219 ,0.411 ,1060,740,670,580
MSOA,E02000696,Merton 008,E09000024,Merton,0.117 ,0.244 ,0.231 ,0.407 ,880,660,610,500
MSOA,E02000697,Merton 009,E09000024,Merton, ,0.135 ,0.165 ,0.263 ,1460,940,870,830
MSOA,E02000698,Merton 010,E09000024,Merton, ,0.088 ,0.092 ,0.192 ,1400,960,830,800
MSOA,E02000699,Merton 011,E09000024,Merton, ,0.056 ,0.127 ,0.218 ,1490,1150,950,930
MSOA,E02000700,Merton 012,E09000024,Merton,0.106 ,0.224 ,0.233 ,0.380 ,850,650,610,490
MSOA,E02000701,Merton 013,E09000024,Merton,0.137 ,0.273 ,0.254 ,0.390 ,750,600,540,470
MSOA,E02000702,Merton 014,E09000024,Merton,0.151 ,0.305 ,0.269 ,0.444 ,800,620,590,490
MSOA,E02000703,Merton 015,E09000024,Merton,0.069 ,0.109 ,0.157 ,0.277 ,1290,830,760,720
MSOA,E02000704,Merton 016,E09000024,Merton,0.057 ,0.207 ,0.152 ,0.348 ,1100,780,730,640
MSOA,E02000705,Merton 017,E09000024,Merton,0.117 ,0.198 ,0.210 ,0.351 ,890,620,590,520
MSOA,E02000706,Merton 018,E09000024,Merton,0.131 ,0.232 ,0.254 ,0.397 ,690,580,510,400
MSOA,E02000707,Merton 019,E09000024,Merton,0.123 ,0.263 ,0.267 ,0.433 ,780,600,570,480
MSOA,E02000708,Merton 020,E09000024,Merton,0.050 ,0.183 ,0.168 ,0.321 ,1180,780,710,650
MSOA,E02000709,Merton 021,E09000024,Merton,0.048 ,0.201 ,0.153 ,0.336 ,1110,770,680,640
MSOA,E02000710,Merton 022,E09000024,Merton,0.127 ,0.259 ,0.257 ,0.410 ,750,610,570,490
MSOA,E02000711,Merton 023,E09000024,Merton,0.107 ,0.235 ,0.288 ,0.407 ,860,620,580,510
MSOA,E02000712,Merton 024,E09000024,Merton,0.116 ,0.215 ,0.256 ,0.337 ,810,620,560,500
MSOA,E02000713,Merton 025,E09000024,Merton,0.102 ,0.186 ,0.254 ,0.351 ,1010,730,620,620
MSOA,E02000714,Newham 001,E09000025,Newham,0.167 ,0.234 ,0.284 ,0.413 ,810,600,540,420
MSOA,E02000715,Newham 002,E09000025,Newham,0.123 ,0.267 ,0.270 ,0.437 ,730,580,480,370
MSOA,E02000716,Newham 003,E09000025,Newham,0.113 ,0.248 ,0.188 ,0.434 ,760,590,510,380
MSOA,E02000717,Newham 004,E09000025,Newham,0.145 ,0.258 ,0.251 ,0.425 ,750,600,490,360
MSOA,E02000718,Newham 005,E09000025,Newham,0.117 ,0.274 ,0.204 ,0.421 ,680,590,480,360
MSOA,E02000719,Newham 006,E09000025,Newham,0.155 ,0.282 ,0.295 ,0.408 ,740,560,510,390
MSOA,E02000720,Newham 007,E09000025,Newham,0.104 ,0.274 ,0.236 ,0.383 ,890,660,570,430
MSOA,E02000721,Newham 008,E09000025,Newham,0.135 ,0.244 ,0.221 ,0.381 ,720,560,480,340
MSOA,E02000722,Newham 009,E09000025,Newham,0.109 ,0.289 ,0.195 ,0.449 ,830,590,550,410
MSOA,E02000723,Newham 010,E09000025,Newham,0.107 ,0.252 ,0.193 ,0.387 ,840,600,510,400
MSOA,E02000724,Newham 011,E09000025,Newham,0.089 ,0.245 ,0.169 ,0.380 ,780,590,500,390
MSOA,E02000725,Newham 012,E09000025,Newham,0.065 ,0.219 ,0.187 ,0.332 ,810,600,560,400
MSOA,E02000726,Newham 013,E09000025,Newham,0.150 ,0.238 ,0.250 ,0.378 ,850,630,570,410
MSOA,E02000727,Newham 014,E09000025,Newham,0.091 ,0.266 ,0.178 ,0.405 ,800,560,510,370
MSOA,E02000728,Newham 015,E09000025,Newham,0.115 ,0.239 ,0.232 ,0.440 ,810,570,500,390
MSOA,E02000729,Newham 016,E09000025,Newham,0.122 ,0.182 ,0.229 ,0.308 ,850,650,540,400
MSOA,E02000730,Newham 017,E09000025,Newham,0.118 ,0.187 ,0.213 ,0.357 ,760,580,500,350
MSOA,E02000731,Newham 018,E09000025,Newham,0.137 ,0.256 ,0.214 ,0.427 ,790,560,490,380
MSOA,E02000732,Newham 019,E09000025,Newham,0.119 ,0.266 ,0.255 ,0.407 ,700,550,470,350
MSOA,E02000733,Newham 020,E09000025,Newham,0.124 ,0.291 ,0.244 ,0.448 ,750,610,530,400
MSOA,E02000734,Newham 021,E09000025,Newham,0.160 ,0.252 ,0.308 ,0.391 ,710,580,500,370
MSOA,E02000735,Newham 022,E09000025,Newham,0.119 ,0.220 ,0.237 ,0.328 ,700,530,470,350
MSOA,E02000736,Newham 023,E09000025,Newham,0.074 ,0.259 ,0.162 ,0.386 ,720,550,480,380
MSOA,E02000737,Newham 024,E09000025,Newham,0.126 ,0.256 ,0.206 ,0.388 ,770,600,500,410
MSOA,E02000738,Newham 025,E09000025,Newham,0.121 ,0.295 ,0.208 ,0.443 ,850,580,520,420
MSOA,E02000739,Newham 026,E09000025,Newham,0.145 ,0.293 ,0.273 ,0.424 ,720,550,480,370
MSOA,E02000740,Newham 027,E09000025,Newham,0.101 ,0.282 ,0.199 ,0.392 ,700,540,500,370
MSOA,E02000741,Newham 028,E09000025,Newham,0.152 ,0.270 ,0.289 ,0.408 ,730,560,490,390
MSOA,E02000742,Newham 029,E09000025,Newham,0.123 ,0.271 ,0.221 ,0.401 ,750,580,490,390
MSOA,E02000743,Newham 030,E09000025,Newham,0.167 ,0.316 ,0.339 ,0.469 ,630,530,460,340
MSOA,E02000744,Newham 031,E09000025,Newham,0.152 ,0.305 ,0.299 ,0.452 ,680,500,470,370
MSOA,E02000745,Newham 032,E09000025,Newham,0.129 ,0.235 ,0.239 ,0.406 ,790,590,510,390
MSOA,E02000746,Newham 033,E09000025,Newham,0.129 ,0.224 ,0.241 ,0.404 ,720,570,480,350
MSOA,E02000747,Newham 034,E09000025,Newham,0.153 ,0.251 ,0.271 ,0.417 ,770,630,560,400
MSOA,E02000748,Newham 035,E09000025,Newham,0.126 ,0.204 ,0.274 ,0.330 ,760,560,510,400
MSOA,E02000749,Newham 036,E09000025,Newham,0.130 ,0.288 ,0.294 ,0.445 ,660,550,470,350
MSOA,E02000750,Newham 037,E09000025,Newham,0.124 ,0.314 ,0.244 ,0.416 ,820,680,590,440
MSOA,E02000751,Redbridge 001,E09000026,Redbridge,0.075 ,0.123 ,0.177 ,0.217 ,1120,800,760,660
MSOA,E02000752,Redbridge 002,E09000026,Redbridge,0.123 ,0.299 ,0.311 ,0.428 ,720,580,510,450
MSOA,E02000753,Redbridge 003,E09000026,Redbridge,0.070 ,0.220 ,0.195 ,0.378 ,850,640,580,510
MSOA,E02000754,Redbridge 004,E09000026,Redbridge,0.086 ,0.164 ,0.213 ,0.382 ,1000,710,660,580
MSOA,E02000755,Redbridge 005,E09000026,Redbridge,0.109 ,0.201 ,0.261 ,0.322 ,910,680,610,560
MSOA,E02000756,Redbridge 006,E09000026,Redbridge,0.113 ,0.265 ,0.224 ,0.419 ,860,670,630,530
MSOA,E02000757,Redbridge 007,E09000026,Redbridge,0.079 ,0.156 ,0.192 ,0.301 ,1200,870,770,680
MSOA,E02000758,Redbridge 008,E09000026,Redbridge,0.101 ,0.272 ,0.232 ,0.397 ,870,660,570,500
MSOA,E02000759,Redbridge 009,E09000026,Redbridge,0.089 ,0.213 ,0.217 ,0.368 ,980,750,670,580
MSOA,E02000760,Redbridge 010,E09000026,Redbridge,0.095 ,0.255 ,0.205 ,0.403 ,850,630,580,490
MSOA,E02000762,Redbridge 012,E09000026,Redbridge,0.078 ,0.255 ,0.179 ,0.435 ,1030,780,650,580
MSOA,E02000763,Redbridge 013,E09000026,Redbridge,0.129 ,0.212 ,0.211 ,0.355 ,920,660,590,510
MSOA,E02000764,Redbridge 014,E09000026,Redbridge,0.056 ,0.138 ,0.160 ,0.266 ,1050,770,720,630
MSOA,E02000765,Redbridge 015,E09000026,Redbridge,0.074 ,0.179 ,0.191 ,0.350 ,1000,730,630,540
MSOA,E02000767,Redbridge 017,E09000026,Redbridge,0.101 ,0.216 ,0.185 ,0.328 ,920,700,600,530
MSOA,E02000768,Redbridge 018,E09000026,Redbridge,0.114 ,0.226 ,0.248 ,0.298 ,1230,830,780,690
MSOA,E02000769,Redbridge 019,E09000026,Redbridge,0.136 ,0.274 ,0.290 ,0.422 ,760,640,590,490
MSOA,E02000770,Redbridge 020,E09000026,Redbridge,0.121 ,0.196 ,0.219 ,0.381 ,860,640,550,450
MSOA,E02000772,Redbridge 022,E09000026,Redbridge,0.104 ,0.253 ,0.181 ,0.396 ,880,640,600,480
MSOA,E02000773,Redbridge 023,E09000026,Redbridge,0.171 ,0.247 ,0.257 ,0.395 ,910,670,600,480
MSOA,E02000774,Redbridge 024,E09000026,Redbridge,0.072 ,0.270 ,0.182 ,0.433 ,830,630,540,430
MSOA,E02000776,Redbridge 026,E09000026,Redbridge,0.091 ,0.233 ,0.165 ,0.390 ,890,680,590,470
MSOA,E02000777,Redbridge 027,E09000026,Redbridge,0.075 ,0.160 ,0.206 ,0.266 ,1050,740,700,610
MSOA,E02000779,Redbridge 029,E09000026,Redbridge,0.103 ,0.259 ,0.184 ,0.366 ,810,640,580,430
MSOA,E02000780,Redbridge 030,E09000026,Redbridge,0.109 ,0.209 ,0.191 ,0.367 ,790,610,530,400
MSOA,E02000781,Redbridge 031,E09000026,Redbridge,0.126 ,0.231 ,0.227 ,0.376 ,840,640,570,470
MSOA,E02000782,Redbridge 032,E09000026,Redbridge,0.109 ,0.269 ,0.227 ,0.415 ,720,550,490,370
MSOA,E02000783,Redbridge 033,E09000026,Redbridge,0.130 ,0.243 ,0.224 ,0.406 ,700,540,460,360
MSOA,E02006800,Redbridge 034,E09000026,Redbridge,0.130 ,0.225 ,0.228 ,0.372 ,830,630,560,450
MSOA,E02006924,Redbridge 035,E09000026,Redbridge,0.122 ,0.187 ,0.228 ,0.348 ,920,720,610,530
MSOA,E02006925,Redbridge 036,E09000026,Redbridge,0.069 ,0.231 ,0.155 ,0.401 ,1000,740,620,550
MSOA,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,0.048 ,0.147 ,0.181 ,0.267 ,1250,890,840,750
MSOA,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,0.046 ,0.071 ,0.125 ,0.193 ,1450,990,840,820
MSOA,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,0.053 ,0.113 ,0.143 ,0.236 ,1240,870,800,720
MSOA,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,0.044 ,0.144 ,0.153 ,0.259 ,1180,860,790,700
MSOA,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,0.048 ,0.093 ,0.154 ,0.209 ,1420,950,850,810
MSOA,E02000789,Richmond upon Thames 006,E09000027,Richmond upon Thames,0.053 ,0.134 ,0.165 ,0.237 ,1250,890,800,710
MSOA,E02000790,Richmond upon Thames 007,E09000027,Richmond upon Thames,0.030 ,0.081 ,0.120 ,0.222 ,1620,1040,880,940
MSOA,E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames,0.048 , ,0.184 ,0.136 ,1430,1300,930,940
MSOA,E02000792,Richmond upon Thames 009,E09000027,Richmond upon Thames,0.039 , ,0.117 ,0.174 ,1370,1000,820,820
MSOA,E02000793,Richmond upon Thames 010,E09000027,Richmond upon Thames,0.102 ,0.149 ,0.193 ,0.316 ,1100,770,710,640
MSOA,E02000794,Richmond upon Thames 011,E09000027,Richmond upon Thames,0.053 ,0.106 ,0.170 ,0.259 ,1350,910,800,750
MSOA,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,0.031 ,0.092 ,0.110 ,0.211 ,1330,890,810,760
MSOA,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,0.096 ,0.189 ,0.236 ,0.334 ,950,700,650,580
MSOA,E02000797,Richmond upon Thames 014,E09000027,Richmond upon Thames,0.041 ,0.142 ,0.155 ,0.242 ,1390,930,790,730
MSOA,E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,0.053 ,0.108 ,0.145 ,0.263 ,1200,820,750,700
MSOA,E02000799,Richmond upon Thames 016,E09000027,Richmond upon Thames,0.061 ,0.057 ,0.194 ,0.164 ,1520,1000,890,790
MSOA,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,0.056 ,0.135 ,0.152 ,0.245 ,1060,770,700,630
MSOA,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,0.051 ,0.096 ,0.205 ,0.242 ,1390,950,860,770
MSOA,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,0.064 ,0.071 ,0.192 ,0.191 ,1220,830,790,720
MSOA,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,0.078 ,0.197 ,0.233 ,0.313 ,980,690,700,620
MSOA,E02000804,Richmond upon Thames 021,E09000027,Richmond upon Thames,0.076 ,0.063 ,0.185 ,0.161 ,1240,870,790,730
MSOA,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,0.064 ,0.101 ,0.193 ,0.188 ,1130,840,800,680
MSOA,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,0.053 ,0.146 ,0.155 ,0.307 ,1180,840,780,710
MSOA,E02000807,Southwark 001,E09000028,Southwark,0.094 ,0.196 ,0.221 ,0.336 ,1280,850,830,640
MSOA,E02000808,Southwark 002,E09000028,Southwark,0.130 ,0.178 ,0.237 ,0.411 ,1030,780,770,540
MSOA,E02000809,Southwark 003,E09000028,Southwark,0.148 ,0.260 ,0.222 ,0.433 ,1350,990,920,680
MSOA,E02000810,Southwark 004,E09000028,Southwark,0.107 ,0.275 ,0.253 ,0.514 ,770,630,590,440
MSOA,E02000812,Southwark 006,E09000028,Southwark,0.124 ,0.223 ,0.265 ,0.379 ,820,660,640,440
MSOA,E02000813,Southwark 007,E09000028,Southwark,0.101 ,0.303 ,0.231 ,0.485 ,760,650,590,420
MSOA,E02000814,Southwark 008,E09000028,Southwark,0.079 ,0.269 ,0.198 ,0.420 ,1160,820,780,590
MSOA,E02000815,Southwark 009,E09000028,Southwark,0.123 ,0.226 ,0.257 ,0.358 ,980,750,670,440
MSOA,E02000816,Southwark 010,E09000028,Southwark,0.129 ,0.259 ,0.240 ,0.434 ,760,600,590,430
MSOA,E02000817,Southwark 011,E09000028,Southwark,0.121 ,0.337 ,0.318 ,0.491 ,640,540,500,370
MSOA,E02000818,Southwark 012,E09000028,Southwark,0.182 ,0.362 ,0.340 ,0.508 ,730,620,550,380
MSOA,E02000819,Southwark 013,E09000028,Southwark,0.104 ,0.333 ,0.283 ,0.468 ,730,610,550,390
MSOA,E02000820,Southwark 014,E09000028,Southwark,0.129 ,0.255 ,0.295 ,0.425 ,830,660,610,450
MSOA,E02000821,Southwark 015,E09000028,Southwark,0.173 ,0.329 ,0.301 ,0.483 ,690,590,530,380
MSOA,E02000822,Southwark 016,E09000028,Southwark,0.202 ,0.290 ,0.327 ,0.450 ,640,560,510,370
MSOA,E02000823,Southwark 017,E09000028,Southwark,0.141 ,0.304 ,0.331 ,0.456 ,800,650,580,430
MSOA,E02000824,Southwark 018,E09000028,Southwark,0.137 ,0.290 ,0.271 ,0.487 ,650,580,520,390
MSOA,E02000825,Southwark 019,E09000028,Southwark,0.153 ,0.292 ,0.279 ,0.489 ,700,630,520,370
MSOA,E02000826,Southwark 020,E09000028,Southwark,0.157 ,0.285 ,0.299 ,0.452 ,740,610,550,390
MSOA,E02000827,Southwark 021,E09000028,Southwark,0.157 ,0.308 ,0.324 ,0.468 ,640,580,500,370
MSOA,E02000828,Southwark 022,E09000028,Southwark,0.181 ,0.336 ,0.326 ,0.489 ,710,590,540,390
MSOA,E02000829,Southwark 023,E09000028,Southwark,0.163 ,0.262 ,0.317 ,0.438 ,690,590,520,400
MSOA,E02000830,Southwark 024,E09000028,Southwark,0.075 ,0.238 ,0.219 ,0.364 ,1010,720,700,530
MSOA,E02000831,Southwark 025,E09000028,Southwark,0.107 ,0.268 ,0.223 ,0.402 ,920,680,640,520
MSOA,E02000832,Southwark 026,E09000028,Southwark,0.150 ,0.270 ,0.287 ,0.456 ,730,590,540,440
MSOA,E02000833,Southwark 027,E09000028,Southwark,0.105 ,0.280 ,0.250 ,0.455 ,960,770,690,520
MSOA,E02000834,Southwark 028,E09000028,Southwark,0.073 ,0.183 ,0.230 ,0.344 ,1230,840,780,660
MSOA,E02000835,Southwark 029,E09000028,Southwark,0.070 ,0.222 ,0.179 ,0.389 ,960,730,670,540
MSOA,E02000836,Southwark 030,E09000028,Southwark,0.053 ,0.143 ,0.168 ,0.259 ,1250,850,770,650
MSOA,E02000837,Southwark 031,E09000028,Southwark,0.065 ,0.127 ,0.187 ,0.249 ,1420,910,810,780
MSOA,E02000838,Southwark 032,E09000028,Southwark,0.104 ,0.178 ,0.216 ,0.320 ,1080,810,750,610
MSOA,E02000839,Southwark 033,E09000028,Southwark,0.143 ,0.292 ,0.295 ,0.455 ,1020,760,780,610
MSOA,E02006802,Southwark 034,E09000028,Southwark,0.115 ,0.247 ,0.267 ,0.377 ,870,700,730,470
MSOA,E02000840,Sutton 001,E09000029,Sutton,0.111 ,0.231 ,0.213 ,0.412 ,720,540,500,420
MSOA,E02000841,Sutton 002,E09000029,Sutton,0.109 ,0.256 ,0.247 ,0.401 ,790,610,530,460
MSOA,E02000842,Sutton 003,E09000029,Sutton,0.080 ,0.215 ,0.177 ,0.371 ,960,720,620,610
MSOA,E02000843,Sutton 004,E09000029,Sutton,0.073 ,0.244 ,0.175 ,0.411 ,900,700,640,550
MSOA,E02000844,Sutton 005,E09000029,Sutton,0.111 ,0.258 ,0.231 ,0.394 ,850,650,570,520
MSOA,E02000845,Sutton 006,E09000029,Sutton,0.068 ,0.119 ,0.184 ,0.257 ,1010,730,660,620
MSOA,E02000846,Sutton 007,E09000029,Sutton,0.076 ,0.192 ,0.198 ,0.324 ,1010,700,630,590
MSOA,E02000847,Sutton 008,E09000029,Sutton,0.067 ,0.170 ,0.228 ,0.308 ,970,730,630,590
MSOA,E02000848,Sutton 009,E09000029,Sutton,0.080 ,0.161 ,0.192 ,0.290 ,1020,720,630,600
MSOA,E02000849,Sutton 010,E09000029,Sutton,0.069 ,0.165 ,0.188 ,0.326 ,960,730,660,600
MSOA,E02000850,Sutton 011,E09000029,Sutton,0.063 ,0.204 ,0.182 ,0.350 ,1030,750,670,640
MSOA,E02000851,Sutton 012,E09000029,Sutton,0.096 ,0.224 ,0.258 ,0.336 ,780,630,600,500
MSOA,E02000852,Sutton 013,E09000029,Sutton,0.088 ,0.155 ,0.205 ,0.320 ,1000,730,650,610
MSOA,E02000853,Sutton 014,E09000029,Sutton,0.086 ,0.189 ,0.178 ,0.344 ,980,710,640,600
MSOA,E02000854,Sutton 015,E09000029,Sutton,0.059 ,0.139 ,0.200 ,0.320 ,1120,770,710,640
MSOA,E02000855,Sutton 016,E09000029,Sutton,0.067 ,0.143 ,0.152 ,0.306 ,1200,810,750,710
MSOA,E02000856,Sutton 017,E09000029,Sutton,0.062 ,0.161 ,0.189 ,0.327 ,940,740,680,600
MSOA,E02000857,Sutton 018,E09000029,Sutton,0.089 ,0.183 ,0.226 ,0.317 ,940,720,690,600
MSOA,E02000858,Sutton 019,E09000029,Sutton,0.097 ,0.250 ,0.215 ,0.398 ,740,600,550,460
MSOA,E02000859,Sutton 020,E09000029,Sutton,0.083 ,0.217 ,0.201 ,0.310 ,950,710,690,580
MSOA,E02000860,Sutton 021,E09000029,Sutton,0.108 ,0.199 ,0.216 ,0.313 ,830,640,650,540
MSOA,E02000861,Sutton 022,E09000029,Sutton,0.041 ,0.140 ,0.155 ,0.275 ,1340,890,820,750
MSOA,E02000863,Sutton 024,E09000029,Sutton,0.067 ,0.167 ,0.159 ,0.340 ,1130,770,750,660
MSOA,E02006836,Sutton 025,E09000029,Sutton,0.065 ,0.135 ,0.142 ,0.281 ,1190,860,770,700
MSOA,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,0.143 ,0.283 ,0.250 ,0.443 ,710,600,510,380
MSOA,E02000865,Tower Hamlets 002,E09000030,Tower Hamlets,0.144 ,0.269 ,0.243 ,0.400 ,730,590,530,370
MSOA,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,0.125 ,0.205 ,0.242 ,0.354 ,930,700,610,460
MSOA,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,0.112 ,0.226 ,0.250 ,0.437 ,930,690,620,430
MSOA,E02000868,Tower Hamlets 005,E09000030,Tower Hamlets,0.188 ,0.258 ,0.309 ,0.421 ,870,690,580,410
MSOA,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,0.186 ,0.254 ,0.263 ,0.406 ,830,650,580,440
MSOA,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,0.155 ,0.238 ,0.291 ,0.402 ,850,670,560,410
MSOA,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,0.137 ,0.258 ,0.224 ,0.413 ,690,610,490,330
MSOA,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,0.116 ,0.282 ,0.288 ,0.431 ,860,640,570,400
MSOA,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,0.134 ,0.217 ,0.274 ,0.365 ,770,640,530,350
MSOA,E02000874,Tower Hamlets 011,E09000030,Tower Hamlets,0.122 ,0.259 ,0.268 ,0.464 ,730,630,490,340
MSOA,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,0.112 ,0.247 ,0.228 ,0.394 ,720,600,520,350
MSOA,E02000876,Tower Hamlets 013,E09000030,Tower Hamlets,0.147 ,0.253 ,0.289 ,0.484 ,770,580,500,320
MSOA,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,0.131 ,0.311 ,0.229 ,0.470 ,750,630,500,340
MSOA,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,0.142 ,0.243 ,0.233 ,0.377 ,860,660,600,400
MSOA,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,0.147 ,0.232 ,0.246 ,0.408 ,690,620,490,360
MSOA,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,0.115 ,0.290 ,0.221 ,0.440 ,730,600,480,330
MSOA,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,0.134 ,0.253 ,0.242 ,0.392 ,650,600,500,350
MSOA,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,0.116 ,0.278 ,0.204 ,0.378 ,690,630,480,350
MSOA,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,0.124 ,0.238 ,0.251 ,0.395 ,610,570,450,330
MSOA,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,0.123 ,0.252 ,0.211 ,0.393 ,940,650,590,380
MSOA,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,0.179 ,0.261 ,0.293 ,0.424 ,660,620,470,340
MSOA,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,0.119 ,0.254 ,0.233 ,0.451 ,930,740,690,470
MSOA,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,0.115 ,0.270 ,0.226 ,0.425 ,700,630,480,340
MSOA,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,0.110 ,0.275 ,0.213 ,0.425 ,880,710,620,410
MSOA,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,0.116 ,0.192 ,0.243 ,0.344 ,1010,710,670,480
MSOA,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,0.119 ,0.111 ,0.167 ,0.296 ,1370,950,890,730
MSOA,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,0.131 ,0.256 ,0.232 ,0.448 ,1000,780,680,460
MSOA,E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,0.079 ,0.272 ,0.158 ,0.405 ,870,660,590,450
MSOA,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,0.080 ,0.263 ,0.194 ,0.368 ,1170,840,740,560
MSOA,E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,0.102 ,0.287 ,0.212 ,0.426 ,890,700,620,450
MSOA,E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,0.081 ,0.177 ,0.243 ,0.354 ,1360,920,860,630
MSOA,E02000895,Waltham Forest 001,E09000031,Waltham Forest,0.104 ,0.205 ,0.208 ,0.368 ,760,610,570,490
MSOA,E02000896,Waltham Forest 002,E09000031,Waltham Forest,0.075 ,0.163 ,0.185 ,0.282 ,980,720,690,590
MSOA,E02000897,Waltham Forest 003,E09000031,Waltham Forest,0.087 ,0.186 ,0.222 ,0.338 ,780,600,580,500
MSOA,E02000898,Waltham Forest 004,E09000031,Waltham Forest,0.105 ,0.159 ,0.197 ,0.322 ,810,620,580,510
MSOA,E02000899,Waltham Forest 005,E09000031,Waltham Forest,0.110 ,0.220 ,0.252 ,0.346 ,800,620,570,510
MSOA,E02000900,Waltham Forest 006,E09000031,Waltham Forest,0.113 ,0.266 ,0.220 ,0.432 ,820,630,570,480
MSOA,E02000901,Waltham Forest 007,E09000031,Waltham Forest,0.058 ,0.177 ,0.162 ,0.277 ,1010,720,670,590
MSOA,E02000902,Waltham Forest 008,E09000031,Waltham Forest,0.088 ,0.258 ,0.224 ,0.423 ,830,650,590,500
MSOA,E02000903,Waltham Forest 009,E09000031,Waltham Forest,0.119 ,0.264 ,0.247 ,0.397 ,760,580,520,420
MSOA,E02000904,Waltham Forest 010,E09000031,Waltham Forest,0.110 ,0.188 ,0.242 ,0.337 ,880,630,590,500
MSOA,E02000905,Waltham Forest 011,E09000031,Waltham Forest,0.106 ,0.239 ,0.215 ,0.376 ,810,610,550,450
MSOA,E02000906,Waltham Forest 012,E09000031,Waltham Forest,0.091 ,0.240 ,0.233 ,0.395 ,790,600,550,440
MSOA,E02000907,Waltham Forest 013,E09000031,Waltham Forest,0.126 ,0.279 ,0.240 ,0.433 ,620,550,490,380
MSOA,E02000908,Waltham Forest 014,E09000031,Waltham Forest,0.094 ,0.237 ,0.212 ,0.402 ,800,600,560,430
MSOA,E02000909,Waltham Forest 015,E09000031,Waltham Forest,0.093 ,0.216 ,0.221 ,0.380 ,890,660,610,510
MSOA,E02000910,Waltham Forest 016,E09000031,Waltham Forest,0.104 ,0.231 ,0.199 ,0.378 ,840,630,570,430
MSOA,E02000911,Waltham Forest 017,E09000031,Waltham Forest,0.132 ,0.248 ,0.243 ,0.401 ,790,590,560,410
MSOA,E02000912,Waltham Forest 018,E09000031,Waltham Forest,0.081 ,0.263 ,0.182 ,0.407 ,830,600,540,450
MSOA,E02000913,Waltham Forest 019,E09000031,Waltham Forest,0.079 ,0.218 ,0.183 ,0.357 ,850,640,580,480
MSOA,E02000914,Waltham Forest 020,E09000031,Waltham Forest,0.117 ,0.272 ,0.225 ,0.425 ,700,580,510,370
MSOA,E02000915,Waltham Forest 021,E09000031,Waltham Forest,0.078 ,0.177 ,0.163 ,0.323 ,950,710,670,520
MSOA,E02000916,Waltham Forest 022,E09000031,Waltham Forest,0.125 ,0.216 ,0.266 ,0.384 ,750,590,540,420
